date,year,month,day,weekday,hour,demand,temperature
2003/3/26,2003,3,26,4,7,13751,40
2003/3/26,2003,3,26,4,8,15065,43
2003/3/26,2003,3,26,4,9,15404,45
2003/3/26,2003,3,26,4,10,15483,49
2003/3/26,2003,3,26,4,11,15514,53
2003/3/26,2003,3,26,4,12,15471,56
2003/3/26,2003,3,26,4,13,15346,58
2003/3/26,2003,3,26,4,14,15296,61
2003/3/26,2003,3,26,4,15,15130,61
2003/3/26,2003,3,26,4,16,14989,60
2003/3/26,2003,3,26,4,17,15236,58
2003/3/26,2003,3,26,4,18,15849,54
2003/3/26,2003,3,26,4,19,16613,51
2003/3/26,2003,3,26,4,20,16415,47
2003/3/26,2003,3,26,4,21,15708,46
2003/3/26,2003,3,26,4,22,14505,45
2003/3/26,2003,3,26,4,23,12913,44
2003/3/26,2003,3,26,4,24,11546,44
2003/3/27,2003,3,27,5,1,10724,43
2003/3/27,2003,3,27,5,2,10295,43
2003/3/27,2003,3,27,5,3,10100,42
2003/3/27,2003,3,27,5,4,10091,41
2003/3/27,2003,3,27,5,5,10426,40
2003/3/27,2003,3,27,5,6,11531,37
2003/3/27,2003,3,27,5,7,13530,37
2003/3/27,2003,3,27,5,8,14843,39
2003/3/27,2003,3,27,5,9,15196,43
2003/3/27,2003,3,27,5,10,15307,46
2003/3/27,2003,3,27,5,11,15363,49
2003/3/27,2003,3,27,5,12,15310,52
2003/3/27,2003,3,27,5,13,15124,53
2003/3/27,2003,3,27,5,14,15032,55
2003/3/27,2003,3,27,5,15,14814,56
2003/3/27,2003,3,27,5,16,14623,56
2003/3/27,2003,3,27,5,17,14683,57
2003/3/27,2003,3,27,5,18,14986,55
2003/3/27,2003,3,27,5,19,16085,53
2003/3/27,2003,3,27,5,20,16246,50
2003/3/27,2003,3,27,5,21,15681,47
2003/3/27,2003,3,27,5,22,14562,46
2003/3/27,2003,3,27,5,23,13017,43
2003/3/27,2003,3,27,5,24,11704,41
2003/3/28,2003,3,28,6,1,10851,39
2003/3/28,2003,3,28,6,2,10475,40
2003/3/28,2003,3,28,6,3,10296,38
2003/3/28,2003,3,28,6,4,10295,38
2003/3/28,2003,3,28,6,5,10626,36
2003/3/28,2003,3,28,6,6,11661,36
2003/3/28,2003,3,28,6,7,13655,36
2003/3/28,2003,3,28,6,8,14930,38
2003/3/28,2003,3,28,6,9,15223,42
2003/3/28,2003,3,28,6,10,15262,46
2003/3/28,2003,3,28,6,11,15310,49
2003/3/28,2003,3,28,6,12,15212,53
2003/3/28,2003,3,28,6,13,15018,56
2003/3/28,2003,3,28,6,14,14893,57
2003/3/28,2003,3,28,6,15,14652,59
2003/3/28,2003,3,28,6,16,14376,60
2003/3/28,2003,3,28,6,17,14322,58
2003/3/28,2003,3,28,6,18,14541,55
2003/3/28,2003,3,28,6,19,15475,52
2003/3/28,2003,3,28,6,20,15451,50
2003/3/28,2003,3,28,6,21,14830,49
2003/3/28,2003,3,28,6,22,13920,48
2003/3/28,2003,3,28,6,23,12789,48
2003/3/28,2003,3,28,6,24,11458,47
2003/3/29,2003,3,29,7,1,10563,47
2003/3/29,2003,3,29,7,2,10041,47
2003/3/29,2003,3,29,7,3,9778,46
2003/3/29,2003,3,29,7,4,9645,47
2003/3/29,2003,3,29,7,5,9675,48
2003/3/29,2003,3,29,7,6,9990,47
2003/3/29,2003,3,29,7,7,10664,47
2003/3/29,2003,3,29,7,8,11876,49
2003/3/29,2003,3,29,7,9,13065,50
2003/3/29,2003,3,29,7,10,13761,52
2003/3/29,2003,3,29,7,11,14009,57
2003/3/29,2003,3,29,7,12,13983,60
2003/3/29,2003,3,29,7,13,13769,61
2003/3/29,2003,3,29,7,14,13461,61
2003/3/29,2003,3,29,7,15,13184,63
2003/3/29,2003,3,29,7,16,13039,64
2003/3/29,2003,3,29,7,17,13257,64
2003/3/29,2003,3,29,7,18,13836,63
2003/3/29,2003,3,29,7,19,14656,60
2003/3/29,2003,3,29,7,20,14431,59
2003/3/29,2003,3,29,7,21,13849,55
2003/3/29,2003,3,29,7,22,13049,55
2003/3/29,2003,3,29,7,23,11996,53
2003/3/29,2003,3,29,7,24,10991,52
2003/3/30,2003,3,30,1,1,10120,52
2003/3/30,2003,3,30,1,2,9646,50
2003/3/30,2003,3,30,1,3,9374,49
2003/3/30,2003,3,30,1,4,9232,48
2003/3/30,2003,3,30,1,5,9252,47
2003/3/30,2003,3,30,1,6,9470,45
2003/3/30,2003,3,30,1,7,9877,45
2003/3/30,2003,3,30,1,8,10863,44
2003/3/30,2003,3,30,1,9,12117,43
2003/3/30,2003,3,30,1,10,13149,43
2003/3/30,2003,3,30,1,11,13728,42
2003/3/30,2003,3,30,1,12,14131,42
2003/3/30,2003,3,30,1,13,14293,41
2003/3/30,2003,3,30,1,14,14238,40
2003/3/30,2003,3,30,1,15,14116,39
2003/3/30,2003,3,30,1,16,14151,39
2003/3/30,2003,3,30,1,17,14519,39
2003/3/30,2003,3,30,1,18,15241,38
2003/3/30,2003,3,30,1,19,15955,37
2003/3/30,2003,3,30,1,20,15829,35
2003/3/30,2003,3,30,1,21,15201,34
2003/3/30,2003,3,30,1,22,14097,34
2003/3/30,2003,3,30,1,23,12813,33
2003/3/30,2003,3,30,1,24,11691,33
2003/3/31,2003,3,31,2,1,10982,32
2003/3/31,2003,3,31,2,2,10654,32
2003/3/31,2003,3,31,2,3,10526,32
2003/3/31,2003,3,31,2,4,10561,31
2003/3/31,2003,3,31,2,5,10935,31
2003/3/31,2003,3,31,2,6,12138,30
2003/3/31,2003,3,31,2,7,14379,30
2003/3/31,2003,3,31,2,8,16030,29
2003/3/31,2003,3,31,2,9,16525,30
2003/3/31,2003,3,31,2,10,16677,30
2003/3/31,2003,3,31,2,11,16744,32
2003/3/31,2003,3,31,2,12,16670,33
2003/3/31,2003,3,31,2,13,16431,35
2003/3/31,2003,3,31,2,14,16232,36
2003/3/31,2003,3,31,2,15,15949,36
2003/3/31,2003,3,31,2,16,15822,36
2003/3/31,2003,3,31,2,17,16026,36
2003/3/31,2003,3,31,2,18,16582,35
2003/3/31,2003,3,31,2,19,17639,33
2003/3/31,2003,3,31,2,20,17801,32
2003/3/31,2003,3,31,2,21,17090,31
2003/3/31,2003,3,31,2,22,15893,30
2003/3/31,2003,3,31,2,23,14270,29
2003/3/31,2003,3,31,2,24,12884,28
2003/4/1,2003,4,1,3,1,12042,28
2003/4/1,2003,4,1,3,2,11667,27
2003/4/1,2003,4,1,3,3,11490,26
2003/4/1,2003,4,1,3,4,11478,26
2003/4/1,2003,4,1,3,5,11837,26
2003/4/1,2003,4,1,3,6,12851,25
2003/4/1,2003,4,1,3,7,14793,25
2003/4/1,2003,4,1,3,8,16003,27
2003/4/1,2003,4,1,3,9,16267,28
2003/4/1,2003,4,1,3,10,16236,30
2003/4/1,2003,4,1,3,11,16246,32
2003/4/1,2003,4,1,3,12,16106,34
2003/4/1,2003,4,1,3,13,15920,36
2003/4/1,2003,4,1,3,14,15869,38
2003/4/1,2003,4,1,3,15,15795,37
2003/4/1,2003,4,1,3,16,15971,37
2003/4/1,2003,4,1,3,17,16487,34
2003/4/1,2003,4,1,3,18,17241,33
2003/4/1,2003,4,1,3,19,17863,33
2003/4/1,2003,4,1,3,20,17633,33
2003/4/1,2003,4,1,3,21,16834,33
2003/4/1,2003,4,1,3,22,15579,33
2003/4/1,2003,4,1,3,23,13879,33
2003/4/1,2003,4,1,3,24,12513,33
2003/4/2,2003,4,2,4,1,11599,34
2003/4/2,2003,4,2,4,2,11163,34
2003/4/2,2003,4,2,4,3,10986,33
2003/4/2,2003,4,2,4,4,10970,33
2003/4/2,2003,4,2,4,5,11292,32
2003/4/2,2003,4,2,4,6,12331,32
2003/4/2,2003,4,2,4,7,14345,32
2003/4/2,2003,4,2,4,8,15622,33
2003/4/2,2003,4,2,4,9,15868,37
2003/4/2,2003,4,2,4,10,15814,39
2003/4/2,2003,4,2,4,11,15803,41
2003/4/2,2003,4,2,4,12,15754,43
2003/4/2,2003,4,2,4,13,15565,43
2003/4/2,2003,4,2,4,14,15530,44
2003/4/2,2003,4,2,4,15,15423,44
2003/4/2,2003,4,2,4,16,15449,43
2003/4/2,2003,4,2,4,17,15846,43
2003/4/2,2003,4,2,4,18,16384,42
2003/4/2,2003,4,2,4,19,17033,40
2003/4/2,2003,4,2,4,20,16966,40
2003/4/2,2003,4,2,4,21,16317,39
2003/4/2,2003,4,2,4,22,15127,38
2003/4/2,2003,4,2,4,23,13498,38
2003/4/2,2003,4,2,4,24,12087,38
2003/4/3,2003,4,3,5,1,11225,38
2003/4/3,2003,4,3,5,2,10795,38
2003/4/3,2003,4,3,5,3,10587,38
2003/4/3,2003,4,3,5,4,10552,38
2003/4/3,2003,4,3,5,5,10863,38
2003/4/3,2003,4,3,5,6,11929,37
2003/4/3,2003,4,3,5,7,14050,37
2003/4/3,2003,4,3,5,8,15563,38
2003/4/3,2003,4,3,5,9,15981,38
2003/4/3,2003,4,3,5,10,16094,39
2003/4/3,2003,4,3,5,11,16244,39
2003/4/3,2003,4,3,5,12,16232,39
2003/4/3,2003,4,3,5,13,16094,39
2003/4/3,2003,4,3,5,14,16078,39
2003/4/3,2003,4,3,5,15,15989,39
2003/4/3,2003,4,3,5,16,16001,38
2003/4/3,2003,4,3,5,17,16336,37
2003/4/3,2003,4,3,5,18,16890,37
2003/4/3,2003,4,3,5,19,17416,36
2003/4/3,2003,4,3,5,20,17294,36
2003/4/3,2003,4,3,5,21,16515,36
2003/4/3,2003,4,3,5,22,15321,36
2003/4/3,2003,4,3,5,23,13715,35
2003/4/3,2003,4,3,5,24,12378,35
2003/4/4,2003,4,4,6,1,11480,35
2003/4/4,2003,4,4,6,2,11035,35
2003/4/4,2003,4,4,6,3,10846,35
2003/4/4,2003,4,4,6,4,10828,34
2003/4/4,2003,4,4,6,5,11153,33
2003/4/4,2003,4,4,6,6,12245,33
2003/4/4,2003,4,4,6,7,14325,32
2003/4/4,2003,4,4,6,8,15961,31
2003/4/4,2003,4,4,6,9,16612,30
2003/4/4,2003,4,4,6,10,16856,31
2003/4/4,2003,4,4,6,11,17015,31
2003/4/4,2003,4,4,6,12,16988,31
2003/4/4,2003,4,4,6,13,16825,31
2003/4/4,2003,4,4,6,14,16746,30
2003/4/4,2003,4,4,6,15,16595,31
2003/4/4,2003,4,4,6,16,16564,30
2003/4/4,2003,4,4,6,17,16778,30
2003/4/4,2003,4,4,6,18,17073,30
2003/4/4,2003,4,4,6,19,17456,30
2003/4/4,2003,4,4,6,20,17184,29
2003/4/4,2003,4,4,6,21,16479,29
2003/4/4,2003,4,4,6,22,15527,28
2003/4/4,2003,4,4,6,23,14239,28
2003/4/4,2003,4,4,6,24,13006,28
2003/4/5,2003,4,5,7,1,12068,27
2003/4/5,2003,4,5,7,2,11561,28
2003/4/5,2003,4,5,7,3,11322,28
2003/4/5,2003,4,5,7,4,11189,28
2003/4/5,2003,4,5,7,5,11256,28
2003/4/5,2003,4,5,7,6,11576,28
2003/4/5,2003,4,5,7,7,12269,28
2003/4/5,2003,4,5,7,8,13412,28
2003/4/5,2003,4,5,7,9,14699,28
2003/4/5,2003,4,5,7,10,15569,29
2003/4/5,2003,4,5,7,11,15949,29
2003/4/5,2003,4,5,7,12,16052,30
2003/4/5,2003,4,5,7,13,15838,31
2003/4/5,2003,4,5,7,14,15479,32
2003/4/5,2003,4,5,7,15,15171,32
2003/4/5,2003,4,5,7,16,15039,33
2003/4/5,2003,4,5,7,17,15190,33
2003/4/5,2003,4,5,7,18,15529,33
2003/4/5,2003,4,5,7,19,16111,33
2003/4/5,2003,4,5,7,20,15951,33
2003/4/5,2003,4,5,7,21,15339,32
2003/4/5,2003,4,5,7,22,14529,32
2003/4/5,2003,4,5,7,23,13459,32
2003/4/5,2003,4,5,7,24,12390,32
2003/4/6,2003,4,6,1,1,11513,32
2003/4/6,2003,4,6,1,2,11270.5,33
2003/4/6,2003,4,6,1,3,11028,32
2003/4/6,2003,4,6,1,4,10803,32
2003/4/6,2003,4,6,1,5,10796,32
2003/4/6,2003,4,6,1,6,11001,31
2003/4/6,2003,4,6,1,7,11279,29
2003/4/6,2003,4,6,1,8,11776,28
2003/4/6,2003,4,6,1,9,12607,28
2003/4/6,2003,4,6,1,10,13432,30
2003/4/6,2003,4,6,1,11,13950,31
2003/4/6,2003,4,6,1,12,14202,33
2003/4/6,2003,4,6,1,13,14172,34
2003/4/6,2003,4,6,1,14,13891,35
2003/4/6,2003,4,6,1,15,13544,37
2003/4/6,2003,4,6,1,16,13324,37
2003/4/6,2003,4,6,1,17,13332,38
2003/4/6,2003,4,6,1,18,13612,39
2003/4/6,2003,4,6,1,19,14023,37
2003/4/6,2003,4,6,1,20,15171,36
2003/4/6,2003,4,6,1,21,15651,34
2003/4/6,2003,4,6,1,22,14948,32
2003/4/6,2003,4,6,1,23,13712,31
2003/4/6,2003,4,6,1,24,12501,30
2003/4/7,2003,4,7,2,1,11635,30
2003/4/7,2003,4,7,2,2,11219,29
2003/4/7,2003,4,7,2,3,11069,28
2003/4/7,2003,4,7,2,4,11104,28
2003/4/7,2003,4,7,2,5,11401,27
2003/4/7,2003,4,7,2,6,12519,26
2003/4/7,2003,4,7,2,7,14654,26
2003/4/7,2003,4,7,2,8,16223,26
2003/4/7,2003,4,7,2,9,16734,27
2003/4/7,2003,4,7,2,10,16895,29
2003/4/7,2003,4,7,2,11,17009,30
2003/4/7,2003,4,7,2,12,16959,31
2003/4/7,2003,4,7,2,13,16841,32
2003/4/7,2003,4,7,2,14,16784,32
2003/4/7,2003,4,7,2,15,16598,33
2003/4/7,2003,4,7,2,16,16507,33
2003/4/7,2003,4,7,2,17,16622,33
2003/4/7,2003,4,7,2,18,16919,32
2003/4/7,2003,4,7,2,19,17119,32
2003/4/7,2003,4,7,2,20,17609,32
2003/4/7,2003,4,7,2,21,17416,32
2003/4/7,2003,4,7,2,22,16302,31
2003/4/7,2003,4,7,2,23,14715,30
2003/4/7,2003,4,7,2,24,13288,29
2003/4/8,2003,4,8,3,1,12324,28
2003/4/8,2003,4,8,3,2,11840,28
2003/4/8,2003,4,8,3,3,11634,28
2003/4/8,2003,4,8,3,4,11599,28
2003/4/8,2003,4,8,3,5,11845,28
2003/4/8,2003,4,8,3,6,12842,28
2003/4/8,2003,4,8,3,7,14795,28
2003/4/8,2003,4,8,3,8,16274,29
2003/4/8,2003,4,8,3,9,16809,29
2003/4/8,2003,4,8,3,10,16982,30
2003/4/8,2003,4,8,3,11,17070,31
2003/4/8,2003,4,8,3,12,17057,32
2003/4/8,2003,4,8,3,13,16944,33
2003/4/8,2003,4,8,3,14,16885,34
2003/4/8,2003,4,8,3,15,16743,34
2003/4/8,2003,4,8,3,16,16730,34
2003/4/8,2003,4,8,3,17,16875,34
2003/4/8,2003,4,8,3,18,17138,34
2003/4/8,2003,4,8,3,19,17205,34
2003/4/8,2003,4,8,3,20,17826,33
2003/4/8,2003,4,8,3,21,17723,33
2003/4/8,2003,4,8,3,22,16516,33
2003/4/8,2003,4,8,3,23,14793,33
2003/4/8,2003,4,8,3,24,13164,32
2003/4/9,2003,4,9,4,1,12015,32
2003/4/9,2003,4,9,4,2,11524,32
2003/4/9,2003,4,9,4,3,11298,32
2003/4/9,2003,4,9,4,4,11254,32
2003/4/9,2003,4,9,4,5,11512,32
2003/4/9,2003,4,9,4,6,12600,32
2003/4/9,2003,4,9,4,7,14738,32
2003/4/9,2003,4,9,4,8,16308,32
2003/4/9,2003,4,9,4,9,16752,32
2003/4/9,2003,4,9,4,10,16869,33
2003/4/9,2003,4,9,4,11,16964,33
2003/4/9,2003,4,9,4,12,16997,34
2003/4/9,2003,4,9,4,13,16818,34
2003/4/9,2003,4,9,4,14,16751,35
2003/4/9,2003,4,9,4,15,16569,35
2003/4/9,2003,4,9,4,16,16464,36
2003/4/9,2003,4,9,4,17,16596,36
2003/4/9,2003,4,9,4,18,16825,35
2003/4/9,2003,4,9,4,19,16925,36
2003/4/9,2003,4,9,4,20,17202,35
2003/4/9,2003,4,9,4,21,17075,35
2003/4/9,2003,4,9,4,22,16022,34
2003/4/9,2003,4,9,4,23,14393,34
2003/4/9,2003,4,9,4,24,12914,33
2003/4/10,2003,4,10,5,1,11973,32
2003/4/10,2003,4,10,5,2,11554,32
2003/4/10,2003,4,10,5,3,11322,32
2003/4/10,2003,4,10,5,4,11282,31
2003/4/10,2003,4,10,5,5,11568,32
2003/4/10,2003,4,10,5,6,12699,31
2003/4/10,2003,4,10,5,7,14729,30
2003/4/10,2003,4,10,5,8,16099,31
2003/4/10,2003,4,10,5,9,16273,34
2003/4/10,2003,4,10,5,10,16153,38
2003/4/10,2003,4,10,5,11,16086,41
2003/4/10,2003,4,10,5,12,15893,44
2003/4/10,2003,4,10,5,13,15627,46
2003/4/10,2003,4,10,5,14,15445,47
2003/4/10,2003,4,10,5,15,15161,48
2003/4/10,2003,4,10,5,16,14908,50
2003/4/10,2003,4,10,5,17,14839,50
2003/4/10,2003,4,10,5,18,14873,49
2003/4/10,2003,4,10,5,19,14966,48
2003/4/10,2003,4,10,5,20,15804,46
2003/4/10,2003,4,10,5,21,16157,43
2003/4/10,2003,4,10,5,22,15266,41
2003/4/10,2003,4,10,5,23,13776,40
2003/4/10,2003,4,10,5,24,12344,38
2003/4/11,2003,4,11,6,1,11422,36
2003/4/11,2003,4,11,6,2,10992,36
2003/4/11,2003,4,11,6,3,10794,35
2003/4/11,2003,4,11,6,4,10760,34
2003/4/11,2003,4,11,6,5,11043,33
2003/4/11,2003,4,11,6,6,12142,33
2003/4/11,2003,4,11,6,7,14201,33
2003/4/11,2003,4,11,6,8,15725,34
2003/4/11,2003,4,11,6,9,16214,36
2003/4/11,2003,4,11,6,10,16375,38
2003/4/11,2003,4,11,6,11,16461,39
2003/4/11,2003,4,11,6,12,16431,40
2003/4/11,2003,4,11,6,13,16271,41
2003/4/11,2003,4,11,6,14,16258,40
2003/4/11,2003,4,11,6,15,16139,40
2003/4/11,2003,4,11,6,16,16071,40
2003/4/11,2003,4,11,6,17,16201,40
2003/4/11,2003,4,11,6,18,16281,39
2003/4/11,2003,4,11,6,19,16221,39
2003/4/11,2003,4,11,6,20,16316,39
2003/4/11,2003,4,11,6,21,15997,39
2003/4/11,2003,4,11,6,22,15146,39
2003/4/11,2003,4,11,6,23,13860,39
2003/4/11,2003,4,11,6,24,12531,39
2003/4/12,2003,4,12,7,1,11520,39
2003/4/12,2003,4,12,7,2,10951,40
2003/4/12,2003,4,12,7,3,10615,40
2003/4/12,2003,4,12,7,4,10452,40
2003/4/12,2003,4,12,7,5,10485,40
2003/4/12,2003,4,12,7,6,10825,40
2003/4/12,2003,4,12,7,7,11527,41
2003/4/12,2003,4,12,7,8,12572,41
2003/4/12,2003,4,12,7,9,13841,42
2003/4/12,2003,4,12,7,10,14695,43
2003/4/12,2003,4,12,7,11,14991,45
2003/4/12,2003,4,12,7,12,14886,46
2003/4/12,2003,4,12,7,13,14499,48
2003/4/12,2003,4,12,7,14,13988,50
2003/4/12,2003,4,12,7,15,13568,54
2003/4/12,2003,4,12,7,16,13201,57
2003/4/12,2003,4,12,7,17,13010,60
2003/4/12,2003,4,12,7,18,12949,62
2003/4/12,2003,4,12,7,19,13023,62
2003/4/12,2003,4,12,7,20,13644,60
2003/4/12,2003,4,12,7,21,14081,57
2003/4/12,2003,4,12,7,22,13513,55
2003/4/12,2003,4,12,7,23,12583,53
2003/4/12,2003,4,12,7,24,11543,51
2003/4/13,2003,4,13,1,1,10621,49
2003/4/13,2003,4,13,1,2,10067,47
2003/4/13,2003,4,13,1,3,9800,46
2003/4/13,2003,4,13,1,4,9674,44
2003/4/13,2003,4,13,1,5,9700,43
2003/4/13,2003,4,13,1,6,9949,42
2003/4/13,2003,4,13,1,7,10260,40
2003/4/13,2003,4,13,1,8,11059,40
2003/4/13,2003,4,13,1,9,12041,43
2003/4/13,2003,4,13,1,10,12753,45
2003/4/13,2003,4,13,1,11,13036,47
2003/4/13,2003,4,13,1,12,13132,48
2003/4/13,2003,4,13,1,13,13056,49
2003/4/13,2003,4,13,1,14,12783,51
2003/4/13,2003,4,13,1,15,12484,52
2003/4/13,2003,4,13,1,16,12333,53
2003/4/13,2003,4,13,1,17,12416,54
2003/4/13,2003,4,13,1,18,12704,54
2003/4/13,2003,4,13,1,19,12988,53
2003/4/13,2003,4,13,1,20,13909,50
2003/4/13,2003,4,13,1,21,14492,48
2003/4/13,2003,4,13,1,22,13686,48
2003/4/13,2003,4,13,1,23,12444,45
2003/4/13,2003,4,13,1,24,11291,43
2003/4/14,2003,4,14,2,1,10540,41
2003/4/14,2003,4,14,2,2,10209,39
2003/4/14,2003,4,14,2,3,10100,39
2003/4/14,2003,4,14,2,4,10160,37
2003/4/14,2003,4,14,2,5,10525,36
2003/4/14,2003,4,14,2,6,11730,35
2003/4/14,2003,4,14,2,7,13747,34
2003/4/14,2003,4,14,2,8,15156,34
2003/4/14,2003,4,14,2,9,15550,39
2003/4/14,2003,4,14,2,10,15639,43
2003/4/14,2003,4,14,2,11,15681,45
2003/4/14,2003,4,14,2,12,15587,47
2003/4/14,2003,4,14,2,13,15377,49
2003/4/14,2003,4,14,2,14,15262,51
2003/4/14,2003,4,14,2,15,15015,53
2003/4/14,2003,4,14,2,16,14778,54
2003/4/14,2003,4,14,2,17,14711,55
2003/4/14,2003,4,14,2,18,14751,55
2003/4/14,2003,4,14,2,19,14790,54
2003/4/14,2003,4,14,2,20,15468,51
2003/4/14,2003,4,14,2,21,15899,49
2003/4/14,2003,4,14,2,22,14881,48
2003/4/14,2003,4,14,2,23,13306,47
2003/4/14,2003,4,14,2,24,11852,46
2003/4/15,2003,4,15,3,1,10887,47
2003/4/15,2003,4,15,3,2,10424,47
2003/4/15,2003,4,15,3,3,10164,48
2003/4/15,2003,4,15,3,4,10078,48
2003/4/15,2003,4,15,3,5,10325,49
2003/4/15,2003,4,15,3,6,11390,49
2003/4/15,2003,4,15,3,7,13257,49
2003/4/15,2003,4,15,3,8,14688,49
2003/4/15,2003,4,15,3,9,15125,52
2003/4/15,2003,4,15,3,10,15283,56
2003/4/15,2003,4,15,3,11,15455,62
2003/4/15,2003,4,15,3,12,15518,67
2003/4/15,2003,4,15,3,13,15426,71
2003/4/15,2003,4,15,3,14,15436,75
2003/4/15,2003,4,15,3,15,15335,77
2003/4/15,2003,4,15,3,16,15175,78
2003/4/15,2003,4,15,3,17,15090,79
2003/4/15,2003,4,15,3,18,14938,77
2003/4/15,2003,4,15,3,19,14816,73
2003/4/15,2003,4,15,3,20,15335,69
2003/4/15,2003,4,15,3,21,15702,67
2003/4/15,2003,4,15,3,22,14690,65
2003/4/15,2003,4,15,3,23,13022,64
2003/4/15,2003,4,15,3,24,11560,62
2003/4/16,2003,4,16,4,1,10583,61
2003/4/16,2003,4,16,4,2,10078,61
2003/4/16,2003,4,16,4,3,9812,61
2003/4/16,2003,4,16,4,4,9731,59
2003/4/16,2003,4,16,4,5,9933,59
2003/4/16,2003,4,16,4,6,10947,59
2003/4/16,2003,4,16,4,7,12778,58
2003/4/16,2003,4,16,4,8,14363,59
2003/4/16,2003,4,16,4,9,15036,62
2003/4/16,2003,4,16,4,10,15508,67
2003/4/16,2003,4,16,4,11,15736,71
2003/4/16,2003,4,16,4,12,16037,75
2003/4/16,2003,4,16,4,13,16030,76
2003/4/16,2003,4,16,4,14,16087,76
2003/4/16,2003,4,16,4,15,15964,76
2003/4/16,2003,4,16,4,16,15644,75
2003/4/16,2003,4,16,4,17,15395,66
2003/4/16,2003,4,16,4,18,15171,62
2003/4/16,2003,4,16,4,19,14904,58
2003/4/16,2003,4,16,4,20,15282,53
2003/4/16,2003,4,16,4,21,15486,49
2003/4/16,2003,4,16,4,22,14471,45
2003/4/16,2003,4,16,4,23,12936,43
2003/4/16,2003,4,16,4,24,11541,41
2003/4/17,2003,4,17,5,1,10604,39
2003/4/17,2003,4,17,5,2,10143,38
2003/4/17,2003,4,17,5,3,9959,37
2003/4/17,2003,4,17,5,4,9944,36
2003/4/17,2003,4,17,5,5,10243,34
2003/4/17,2003,4,17,5,6,11369,33
2003/4/17,2003,4,17,5,7,13355,32
2003/4/17,2003,4,17,5,8,14933,31
2003/4/17,2003,4,17,5,9,15532,32
2003/4/17,2003,4,17,5,10,15770,33
2003/4/17,2003,4,17,5,11,15859,34
2003/4/17,2003,4,17,5,12,15760,36
2003/4/17,2003,4,17,5,13,15553,37
2003/4/17,2003,4,17,5,14,15371,38
2003/4/17,2003,4,17,5,15,15101,40
2003/4/17,2003,4,17,5,16,14810,40
2003/4/17,2003,4,17,5,17,14750,40
2003/4/17,2003,4,17,5,18,14808,39
2003/4/17,2003,4,17,5,19,14932,37
2003/4/17,2003,4,17,5,20,15566,35
2003/4/17,2003,4,17,5,21,15968,33
2003/4/17,2003,4,17,5,22,15161,32
2003/4/17,2003,4,17,5,23,13722,31
2003/4/17,2003,4,17,5,24,12318,30
2003/4/18,2003,4,18,6,1,11397,30
2003/4/18,2003,4,18,6,2,10951,29
2003/4/18,2003,4,18,6,3,10714,29
2003/4/18,2003,4,18,6,4,10673,29
2003/4/18,2003,4,18,6,5,10879,30
2003/4/18,2003,4,18,6,6,11709,30
2003/4/18,2003,4,18,6,7,13084,30
2003/4/18,2003,4,18,6,8,14441,31
2003/4/18,2003,4,18,6,9,15252,33
2003/4/18,2003,4,18,6,10,15582,34
2003/4/18,2003,4,18,6,11,15619,36
2003/4/18,2003,4,18,6,12,15431,39
2003/4/18,2003,4,18,6,13,15100,41
2003/4/18,2003,4,18,6,14,14793,43
2003/4/18,2003,4,18,6,15,14437,45
2003/4/18,2003,4,18,6,16,14076,46
2003/4/18,2003,4,18,6,17,13988,47
2003/4/18,2003,4,18,6,18,13932,47
2003/4/18,2003,4,18,6,19,13911,46
2003/4/18,2003,4,18,6,20,14358,45
2003/4/18,2003,4,18,6,21,14763,43
2003/4/18,2003,4,18,6,22,14098,42
2003/4/18,2003,4,18,6,23,12949,40
2003/4/18,2003,4,18,6,24,11743,40
2003/4/19,2003,4,19,7,1,10808,39
2003/4/19,2003,4,19,7,2,10319,38
2003/4/19,2003,4,19,7,3,10054,37
2003/4/19,2003,4,19,7,4,9952,36
2003/4/19,2003,4,19,7,5,10020,35
2003/4/19,2003,4,19,7,6,10372,35
2003/4/19,2003,4,19,7,7,10920,35
2003/4/19,2003,4,19,7,8,11951,36
2003/4/19,2003,4,19,7,9,13042,38
2003/4/19,2003,4,19,7,10,13646,41
2003/4/19,2003,4,19,7,11,13724,44
2003/4/19,2003,4,19,7,12,13574,47
2003/4/19,2003,4,19,7,13,13258,49
2003/4/19,2003,4,19,7,14,12887,52
2003/4/19,2003,4,19,7,15,12577,54
2003/4/19,2003,4,19,7,16,12386,56
2003/4/19,2003,4,19,7,17,12396,56
2003/4/19,2003,4,19,7,18,12553,56
2003/4/19,2003,4,19,7,19,12663,55
2003/4/19,2003,4,19,7,20,13229,52
2003/4/19,2003,4,19,7,21,13856,50
2003/4/19,2003,4,19,7,22,13388,47
2003/4/19,2003,4,19,7,23,12402,45
2003/4/19,2003,4,19,7,24,11303,44
2003/4/20,2003,4,20,1,1,10338,42
2003/4/20,2003,4,20,1,2,9802,40
2003/4/20,2003,4,20,1,3,9535,40
2003/4/20,2003,4,20,1,4,9408,39
2003/4/20,2003,4,20,1,5,9428,38
2003/4/20,2003,4,20,1,6,9649,38
2003/4/20,2003,4,20,1,7,9975,38
2003/4/20,2003,4,20,1,8,10801,39
2003/4/20,2003,4,20,1,9,11699,43
2003/4/20,2003,4,20,1,10,12308,47
2003/4/20,2003,4,20,1,11,12428,50
2003/4/20,2003,4,20,1,12,12404,53
2003/4/20,2003,4,20,1,13,12200,56
